response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0056,0.0000,0.0000,0.0000,0.0056,0.0000,200,1.5905
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,1.5910
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,1.5909
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,200,1.5905
0.0057,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.5905
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,200,1.5910
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,1.5905
0.0060,0.0000,0.0000,0.0000,0.0059,0.0000,200,1.5905
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.5909
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,1.5910
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,1.5910
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.5909
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.5910
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,1.5906
0.0060,0.0000,0.0000,0.0000,0.0060,0.0000,200,1.5905
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,1.5910
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,200,1.5906
0.0056,0.0000,0.0000,0.0000,0.0054,0.0000,200,1.5909
0.0059,0.0000,0.0000,0.0000,0.0058,0.0000,200,1.5909
0.0058,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.5910
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,1.5909
0.0068,0.0000,0.0000,0.0000,0.0067,0.0000,200,1.5905
0.0044,0.0000,0.0000,0.0004,0.0036,0.0000,200,1.6006
0.0043,0.0000,0.0000,0.0004,0.0036,0.0000,200,1.6007
0.0043,0.0000,0.0000,0.0000,0.0033,0.0000,200,1.6007
0.0043,0.0000,0.0000,0.0000,0.0032,0.0000,200,1.6007
0.0043,0.0000,0.0000,0.0000,0.0031,0.0000,200,1.6007
0.0044,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6006
0.0043,0.0000,0.0000,0.0000,0.0032,0.0001,200,1.6007
0.0043,0.0000,0.0000,0.0000,0.0034,0.0000,200,1.6007
0.0043,0.0000,0.0000,0.0000,0.0032,0.0000,200,1.6007
0.0044,0.0000,0.0000,0.0002,0.0033,0.0000,200,1.6007
0.0045,0.0000,0.0000,0.0003,0.0034,0.0000,200,1.6006
0.0045,0.0000,0.0000,0.0003,0.0034,0.0000,200,1.6006
0.0044,0.0000,0.0000,0.0003,0.0033,0.0000,200,1.6007
0.0044,0.0000,0.0000,0.0002,0.0033,0.0000,200,1.6007
0.0045,0.0000,0.0000,0.0002,0.0033,0.0000,200,1.6006
0.0044,0.0000,0.0000,0.0000,0.0032,0.0000,200,1.6007
0.0044,0.0000,0.0000,0.0002,0.0033,0.0000,200,1.6007
0.0044,0.0000,0.0000,0.0005,0.0038,0.0000,200,1.6006
0.0045,0.0000,0.0000,0.0002,0.0036,0.0000,200,1.6006
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,1.6006
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,1.6006
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,1.6006
0.0054,0.0000,0.0000,0.0000,0.0042,0.0000,200,1.6007
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6006
0.0054,0.0000,0.0000,0.0002,0.0043,0.0000,200,1.6007
0.0054,0.0000,0.0000,0.0007,0.0047,0.0000,200,1.6007
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6005
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6006
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6006
0.0054,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6007
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6005
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6006
0.0056,0.0000,0.0000,0.0000,0.0056,0.0000,200,1.6006
0.0055,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.6007
0.0060,0.0000,0.0000,0.0001,0.0056,0.0000,200,1.6007
0.0060,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6007
0.0060,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6007
0.0062,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.6006
0.0061,0.0000,0.0000,0.0002,0.0050,0.0000,200,1.6007
0.0061,0.0000,0.0000,0.0002,0.0050,0.0000,200,1.6007
0.0061,0.0000,0.0000,0.0002,0.0050,0.0000,200,1.6007
0.0061,0.0000,0.0000,0.0000,0.0050,0.0001,200,1.6007
0.0062,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.6006
0.0062,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.6006
0.0061,0.0000,0.0000,0.0001,0.0055,0.0000,200,1.6007
0.0061,0.0000,0.0000,0.0002,0.0050,0.0000,200,1.6007
0.0061,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6007
0.0061,0.0000,0.0000,0.0002,0.0050,0.0000,200,1.6007
0.0061,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6007
0.0061,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6007
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.6105
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.6106
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,1.6104
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.6106
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,1.6105
0.0041,0.0000,0.0000,0.0000,0.0041,0.0000,200,1.6105
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,1.6105
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6105
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6105
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6104
0.0049,0.0000,0.0000,0.0000,0.0048,0.0000,200,1.6106
0.0050,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6104
0.0050,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6104
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6104
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6105
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6104
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6105
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6104
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6105
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6104
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6105
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6104
0.0050,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6105
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6106
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6105
0.0050,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6105
0.0050,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6105
0.0052,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6104
0.0052,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6104
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6105
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,1.6104
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,1.6104
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6105
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6105
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6105
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6105
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,1.6104
0.0052,0.0000,0.0000,0.0000,0.0051,0.0000,200,1.6104
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6106
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,1.6105
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,1.6104
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,1.6104
0.0052,0.0000,0.0000,0.0000,0.0051,0.0000,200,1.6104
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,1.6105
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,1.6104
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,1.6104
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,1.6104
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,1.6106
0.0053,0.0000,0.0000,0.0000,0.0052,0.0000,200,1.6104
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,1.6105
0.0035,0.0000,0.0000,0.0000,0.0034,0.0000,200,1.6211
0.0036,0.0000,0.0000,0.0000,0.0035,0.0000,200,1.6210
0.0040,0.0000,0.0000,0.0000,0.0040,0.0001,200,1.6212
0.0041,0.0000,0.0000,0.0000,0.0041,0.0000,200,1.6211
0.0041,0.0000,0.0000,0.0000,0.0041,0.0000,200,1.6211
0.0041,0.0000,0.0000,0.0000,0.0041,0.0000,200,1.6211
0.0041,0.0000,0.0000,0.0000,0.0041,0.0000,200,1.6212
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,1.6210
0.0042,0.0000,0.0000,0.0000,0.0042,0.0000,200,1.6211
0.0042,0.0000,0.0000,0.0000,0.0041,0.0000,200,1.6211
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,1.6210
0.0041,0.0000,0.0000,0.0000,0.0041,0.0000,200,1.6212
0.0042,0.0000,0.0000,0.0000,0.0041,0.0000,200,1.6212
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,1.6211
0.0042,0.0000,0.0000,0.0000,0.0041,0.0000,200,1.6212
0.0042,0.0000,0.0000,0.0000,0.0042,0.0000,200,1.6211
0.0036,0.0000,0.0000,0.0000,0.0035,0.0000,200,1.6217
0.0042,0.0000,0.0000,0.0000,0.0042,0.0000,200,1.6211
0.0043,0.0000,0.0000,0.0000,0.0041,0.0000,200,1.6211
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,1.6211
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,1.6211
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6210
0.0043,0.0000,0.0000,0.0000,0.0042,0.0001,200,1.6211
0.0044,0.0000,0.0000,0.0000,0.0043,0.0001,200,1.6210
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6211
0.0042,0.0000,0.0000,0.0000,0.0041,0.0001,200,1.6212
0.0043,0.0000,0.0000,0.0000,0.0042,0.0001,200,1.6211
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,1.6211
0.0042,0.0000,0.0000,0.0000,0.0042,0.0000,200,1.6212
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6211
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6210
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6210
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6212
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,1.6212
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6211
0.0045,0.0000,0.0000,0.0001,0.0042,0.0000,200,1.6210
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6210
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.6210
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.6210
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6211
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6211
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.6210
0.0044,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6211
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6212
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.6210
0.0044,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6212
0.0044,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6211
0.0045,0.0000,0.0000,0.0000,0.0045,0.0001,200,1.6211
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.6211
0.0053,0.0000,0.0000,0.0000,0.0053,0.0000,200,1.6211
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6305
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6306
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6306
0.0049,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6306
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6312
0.0044,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6312
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6305
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6312
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6306
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6306
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6305
0.0050,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6306
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6305
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6313
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6306
0.0050,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6306
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6305
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,1.6305
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6306
0.0051,0.0000,0.0000,0.0000,0.0050,0.0000,200,1.6305
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,1.6306
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,200,1.6306
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,1.6306
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6305
0.0050,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6313
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,1.6312
0.0058,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.6306
0.0058,0.0000,0.0000,0.0000,0.0057,0.0000,200,1.6306
0.0051,0.0000,0.0000,0.0000,0.0051,0.0000,200,1.6312
0.0052,0.0000,0.0000,0.0000,0.0052,0.0000,200,1.6312
0.0051,0.0000,0.0000,0.0000,0.0049,0.0000,200,1.6313
0.0052,0.0000,0.0000,0.0000,0.0051,0.0000,200,1.6312
0.0056,0.0000,0.0000,0.0000,0.0054,0.0000,200,1.6312
0.0062,0.0000,0.0000,0.0000,0.0062,0.0000,200,1.6306
0.0062,0.0000,0.0000,0.0000,0.0062,0.0000,200,1.6306
0.0056,0.0000,0.0000,0.0000,0.0056,0.0000,200,1.6312
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6312
0.0055,0.0000,0.0000,0.0000,0.0053,0.0000,200,1.6313
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6313
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6313
0.0059,0.0000,0.0000,0.0000,0.0056,0.0000,200,1.6313
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,1.6313
0.0061,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.6313
0.0066,0.0000,0.0000,0.0000,0.0065,0.0000,200,1.6312
0.0061,0.0000,0.0000,0.0000,0.0060,0.0000,200,1.6317
0.0065,0.0000,0.0000,0.0000,0.0065,0.0000,200,1.6313
0.0066,0.0000,0.0000,0.0000,0.0066,0.0000,200,1.6311
0.0065,0.0000,0.0000,0.0000,0.0064,0.0000,200,1.6313
0.0065,0.0000,0.0000,0.0000,0.0064,0.0000,200,1.6313
0.0068,0.0000,0.0000,0.0000,0.0067,0.0000,200,1.6313
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,1.6404
0.0044,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6404
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6405
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6404
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,1.6405
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6404
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,1.6405
0.0044,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6404
0.0043,0.0000,0.0000,0.0000,0.0042,0.0000,200,1.6406
0.0045,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6404
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6406
0.0044,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6404
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6404
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6405
0.0045,0.0000,0.0000,0.0000,0.0044,0.0001,200,1.6404
0.0045,0.0000,0.0000,0.0000,0.0044,0.0001,200,1.6404
0.0044,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6404
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.6404
0.0044,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6405
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6404
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6404
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6406
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6404
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6405
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6405
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6404
0.0044,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6405
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6405
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,1.6404
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.6405
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.6405
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,1.6404
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.6404
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.6405
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6406
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.6405
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,1.6404
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.6405
0.0047,0.0000,0.0000,0.0000,0.0046,0.0000,200,1.6404
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6406
0.0045,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.6405
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.6405
0.0034,0.0000,0.0000,0.0000,0.0033,0.0000,200,1.6417
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,1.6404
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.6406
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,1.6405
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,1.6405
0.0048,0.0000,0.0000,0.0000,0.0047,0.0000,200,1.6404
0.0048,0.0000,0.0000,0.0000,0.0046,0.0000,200,1.6404
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.6417
0.0037,0.0000,0.0000,0.0000,0.0036,0.0000,200,1.6504
0.0037,0.0000,0.0000,0.0000,0.0037,0.0000,200,1.6519
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,1.6518
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,1.6518
0.0044,0.0000,0.0000,0.0000,0.0042,0.0000,200,1.6518
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6519
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6519
0.0044,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6519
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6518
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6517
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6518
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6518
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6518
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6518
0.0054,0.0000,0.0000,0.0000,0.0054,0.0000,200,1.6520
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6518
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,1.6518
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6518
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6519
0.0055,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6518
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,1.6518
0.0056,0.0000,0.0000,0.0000,0.0056,0.0000,200,1.6518
0.0056,0.0000,0.0000,0.0000,0.0055,0.0000,200,1.6518
0.0056,0.0000,0.0000,0.0000,0.0054,0.0000,200,1.6517
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,1.6519
0.0055,0.0000,0.0000,0.0000,0.0054,0.0000,200,1.6519
0.0055,0.0000,0.0000,0.0000,0.0055,0.0001,200,1.6519
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,1.6518
0.0059,0.0000,0.0000,0.0000,0.0059,0.0000,200,1.6518
0.0063,0.0000,0.0000,0.0000,0.0062,0.0000,200,1.6518
0.0062,0.0000,0.0000,0.0000,0.0062,0.0000,200,1.6519
0.0063,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.6518
0.0061,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.6520
0.0063,0.0000,0.0000,0.0000,0.0063,0.0000,200,1.6518
0.0062,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.6519
0.0061,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.6520
0.0063,0.0000,0.0000,0.0000,0.0062,0.0000,200,1.6518
0.0064,0.0000,0.0000,0.0000,0.0063,0.0000,200,1.6517
0.0062,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.6520
0.0063,0.0000,0.0000,0.0000,0.0062,0.0000,200,1.6519
0.0062,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.6520
0.0062,0.0000,0.0000,0.0000,0.0062,0.0000,200,1.6519
0.0062,0.0000,0.0000,0.0000,0.0062,0.0000,200,1.6519
0.0062,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.6520
0.0063,0.0000,0.0000,0.0000,0.0063,0.0000,200,1.6518
0.0062,0.0000,0.0000,0.0000,0.0062,0.0000,200,1.6519
0.0063,0.0000,0.0000,0.0000,0.0062,0.0000,200,1.6519
0.0062,0.0000,0.0000,0.0000,0.0062,0.0000,200,1.6519
0.0063,0.0000,0.0000,0.0000,0.0062,0.0000,200,1.6519
0.0063,0.0000,0.0000,0.0000,0.0062,0.0000,200,1.6518
0.0037,0.0000,0.0000,0.0000,0.0036,0.0000,200,1.6604
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,200,1.6604
0.0055,0.0000,0.0000,0.0000,0.0053,0.0000,200,1.6604
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,200,1.6605
0.0054,0.0000,0.0000,0.0000,0.0053,0.0000,200,1.6605
0.0056,0.0000,0.0000,0.0004,0.0047,0.0000,200,1.6605
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,200,1.6605
0.0051,0.0000,0.0000,0.0000,0.0047,0.0000,200,1.6610
0.0056,0.0000,0.0000,0.0000,0.0056,0.0000,200,1.6605
0.0057,0.0000,0.0000,0.0000,0.0056,0.0000,200,1.6605
0.0062,0.0000,0.0000,0.0000,0.0061,0.0000,200,1.6605
0.0068,0.0000,0.0000,0.0000,0.0065,0.0000,200,1.6610
0.0073,0.0000,0.0000,0.0004,0.0069,0.0000,200,1.6605
0.0078,0.0000,0.0000,0.0000,0.0078,0.0000,200,1.6604
0.0077,0.0000,0.0000,0.0000,0.0077,0.0000,200,1.6605
0.0073,0.0000,0.0000,0.0000,0.0070,0.0000,200,1.6610
0.0073,0.0000,0.0000,0.0000,0.0069,0.0000,200,1.6610
0.0077,0.0000,0.0000,0.0000,0.0077,0.0000,200,1.6605
0.0078,0.0000,0.0000,0.0000,0.0078,0.0000,200,1.6605
0.0078,0.0000,0.0000,0.0000,0.0078,0.0000,200,1.6605
0.0079,0.0000,0.0000,0.0000,0.0079,0.0000,200,1.6604
0.0079,0.0000,0.0000,0.0000,0.0078,0.0000,200,1.6604
0.0073,0.0000,0.0000,0.0000,0.0069,0.0000,200,1.6610
0.0078,0.0000,0.0000,0.0000,0.0078,0.0000,200,1.6605
0.0078,0.0000,0.0000,0.0000,0.0078,0.0000,200,1.6605
0.0077,0.0000,0.0000,0.0001,0.0073,0.0000,200,1.6606
0.0083,0.0000,0.0000,0.0000,0.0082,0.0000,200,1.6605
0.0083,0.0000,0.0000,0.0000,0.0083,0.0000,200,1.6604
0.0086,0.0000,0.0000,0.0001,0.0085,0.0000,200,1.6605
0.0086,0.0000,0.0000,0.0000,0.0086,0.0000,200,1.6605
0.0086,0.0000,0.0000,0.0000,0.0086,0.0000,200,1.6605
0.0081,0.0000,0.0000,0.0004,0.0077,0.0000,200,1.6610
0.0086,0.0000,0.0000,0.0003,0.0081,0.0000,200,1.6605
0.0087,0.0000,0.0000,0.0000,0.0087,0.0000,200,1.6604
0.0082,0.0000,0.0000,0.0004,0.0077,0.0000,200,1.6610
0.0086,0.0000,0.0000,0.0000,0.0086,0.0000,200,1.6605
0.0086,0.0000,0.0000,0.0001,0.0083,0.0000,200,1.6605
0.0087,0.0000,0.0000,0.0000,0.0086,0.0000,200,1.6605
0.0088,0.0000,0.0000,0.0000,0.0087,0.0000,200,1.6604
0.0091,0.0000,0.0000,0.0000,0.0090,0.0000,200,1.6605
0.0093,0.0000,0.0000,0.0001,0.0091,0.0000,200,1.6605
0.0097,0.0000,0.0000,0.0002,0.0091,0.0000,200,1.6604
0.0096,0.0000,0.0000,0.0000,0.0095,0.0000,200,1.6605
0.0098,0.0000,0.0000,0.0000,0.0098,0.0000,200,1.6605
0.0098,0.0000,0.0000,0.0000,0.0098,0.0000,200,1.6605
0.0095,0.0000,0.0000,0.0004,0.0089,0.0000,200,1.6609
0.0114,0.0000,0.0000,0.0000,0.0114,0.0000,200,1.6604
0.0114,0.0000,0.0000,0.0000,0.0113,0.0000,200,1.6604
0.0112,0.0000,0.0000,0.0001,0.0108,0.0000,200,1.6606
0.0108,0.0000,0.0000,0.0000,0.0105,0.0000,200,1.6610
0.0043,0.0000,0.0000,0.0000,0.0043,0.0000,200,1.6706
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6705
0.0046,0.0000,0.0000,0.0000,0.0046,0.0000,200,1.6703
0.0045,0.0000,0.0000,0.0000,0.0044,0.0000,200,1.6705
0.0047,0.0000,0.0000,0.0000,0.0047,0.0000,200,1.6704
